Hash,Message,Parent Hashes,Is Merge Commit?,Modified Files
c2e3a706b5a39517e7179baa7c25c60d17a2e3c6,"Add and Remove ZeRO 3 Hooks (#5658)

Gives the ability to add and remove the forward hooks in ZeRO 3 by using
a context manager. These code changes were taken from a Huggingface
[PR](https://github.com/huggingface/trl/pull/1617) and integrated for
direct support in DeepSpeed.

This is useful in the inference case and the speedup can be observed
[here](https://github.com/huggingface/trl/pull/1483).

---------

Co-authored-by: root <root@deepspeed-c000004.2d1icxc5dsxehnpuwt3ifc34ph.gvxx.internal.cloudapp.net>
Co-authored-by: Olatunji Ruwase <olruwase@microsoft.com>
Co-authored-by: Heyang Qin <heyangqin@microsoft.com>
Co-authored-by: Logan Adams <loadams@microsoft.com>",['1ab1928d7948c45e95fc000d6bb346b5bdafc391'],False,"['__init__.py', 'stage3.py', 'test_unwrap_model.py']"
5f0d177fd7f12f9448814e93f38f162822880a9b,"DeepNVMe GDS (#5852)

PR for the GDS AIO code.

---------

Co-authored-by: Olatunji Ruwase <olruwase@microsoft.com>
Co-authored-by: Logan Adams <loadams@microsoft.com>
Co-authored-by: Ubuntu <deepspeed@H100-VM2.shlnn55tgwve1eacvp21ie45dg.jx.internal.cloudapp.net>
Co-authored-by: Logan Adams <114770087+loadams@users.noreply.github.com>",['c2e3a706b5a39517e7179baa7c25c60d17a2e3c6'],False,"['nv-pre-compile-ops.yml', 'deepspeed_aio_op_desc.cpp', 'deepspeed_aio_op_desc.h', 'deepspeed_aio_thread.cpp', 'deepspeed_aio_thread.h', 'deepspeed_cpu_op.cpp', 'deepspeed_cpu_op.h', 'deepspeed_py_aio.cpp', 'deepspeed_py_aio.h', 'deepspeed_py_aio_handle.cpp', 'deepspeed_py_aio_handle.h', 'deepspeed_py_copy.cpp', 'deepspeed_py_copy.h', 'deepspeed_py_io_handle.cpp', 'deepspeed_py_io_handle.h', 'py_ds_aio.cpp', 'aio_bench_generate_param.py', 'aio_bench_perf_sweep.py', 'ds_aio_args.py', 'ds_aio_basic.py', 'ds_aio_handle.py', 'ds_aio_job.py', 'run_read_sweep.sh', 'run_write_sweep.sh', 'test_ds_aio.py', 'test_ds_aio_utils.py', 'validate_async_io.py', 'deepspeed_gds_op.cpp', 'deepspeed_gds_op.h', 'deepspeed_gds_utils.h', 'deepspeed_py_gds_handle.cpp', 'deepspeed_py_gds_handle.h', 'py_ds_gds.cpp', 'validate_gds.py', '__init__.py', 'aio_config.py', 'constants.py', 'partitioned_param_swapper.py', 'async_io.py', 'builder.py', 'gds.py', 'test_aio.py', 'test_gds.py']"
ba0ab7138dafb522e78a4c1e2a85da8846a3e250,"Pin transformers version on nv-nightly (#6002)

nv-nightly was failing due to updates in transformers, we will need to
introduce a real fix for these, but this at least gets the test passing
and we need to update transformers support for MII too.",['5f0d177fd7f12f9448814e93f38f162822880a9b'],False,['nv-nightly.yml']
3831d4b57af1b9bef933bfdcc98d397249a64b3b,"Bug Fix 5880 (#6378)

Allowing hf args to be passed through class to AutoConfig.pretrained.

Co-authored-by: Ubuntu <deepspeed@H100-VM2.shlnn55tgwve1eacvp21ie45dg.jx.internal.cloudapp.net>
Co-authored-by: Logan Adams <114770087+loadams@users.noreply.github.com>",['01fe65b300c665567d365646effe490f3316fdf4'],False,['huggingface_engine.py']
96393f561dfa47017496139a6cbbe325b2286ab2,"Update linear.py compatible with torch 2.4.0 (#5811)

deepspeed/runtime/zero/linear.py:67: FutureWarning:
`torch.cuda.amp.custom_bwd(args...)` is deprecated. Please use
`torch.amp.custom_bwd(args..., device_type='cuda')` instead.

Fixes: #5682

---------

Co-authored-by: Logan Adams <114770087+loadams@users.noreply.github.com>
Co-authored-by: Olatunji Ruwase <olruwase@microsoft.com>",['3831d4b57af1b9bef933bfdcc98d397249a64b3b'],False,['linear.py']
b65ea50631fe122f8d0c66e238d05926ee64bccd,"GDS Swapping Fix (#6386)

Fixing gds api call

Co-authored-by: Ubuntu <deepspeed@H100-VM2.shlnn55tgwve1eacvp21ie45dg.jx.internal.cloudapp.net>",['96393f561dfa47017496139a6cbbe325b2286ab2'],False,['partitioned_param_swapper.py']
8b191d7ccfb06430e3ac3fae7c86943f9ee78be8,"Long sequence parallelism (Ulysses) integration with HuggingFace (#5774)

This PR enhances capabilities of [DeepSpeed long sequence (context)
parallelism (aka DS
Ulysses)](https://dl.acm.org/doi/10.1145/3662158.3662806) with support
for HuggingFace (and by extension other frameworks) models. With HF
integration, users can use sequence parallelism for model
pre/mid/post-training, finetuning etc. Usage requires both _torch
>=2.2.2 and flash-attention_. ZeRO-1 and 2 are supported, ZeRO-3 and
SPDA support in progress. Corresponding PR in HF is
[PR32305](https://github.com/huggingface/transformers/pull/32305).

---------

Co-authored-by: Logan Adams <114770087+loadams@users.noreply.github.com>",['b65ea50631fe122f8d0c66e238d05926ee64bccd'],False,"['__init__.py', 'comm.py', 'torch.py', 'config.py', 'engine.py', 'cross_entropy.py', 'groups.py', 'test_ulysses.py']"
e6fcc226c728ba99a09cda9d196f93986b489edd,"fix fp16 Qwen2 series model to DeepSpeed-FastGen (#6028)

based on PR #5403 (Qwen1.5-MOE) and #5219 (Qwen1.5), support Qwen2
series model.

including: 0.5B, 1.5B, 7B, 57B-A14B, and 72B models.

Co-authored-by: Logan Adams <114770087+loadams@users.noreply.github.com>",['7260890452eb89185f9ab1e09550938f78ea91db'],False,"['huggingface_engine.py', 'top_k_utils.h', 'blocked_kv_rotary.py', 'blocked_kv_rotary_cuda.cu', 'container.py', 'model.py', 'cutlass_multi_gemm.py']"
51da191eb54b69224edfb7cb4ce69db9a88956f7,"add pip install cutlass version check (#6393)

fix this issue: https://github.com/microsoft/DeepSpeed/issues/6006

cc. @tjruwase",['0f0f231e8a18e816b68b7c4ebcd3048f75ffdbe0'],False,['evoformer_attn.py']
0a4457cc48a3d5b926d3e85096dfed00831a7058,"Pydantic v2 migration (#5167)

Pydantic v2 has been out for some time now. We have been relying on
using the v1 API available in v2 until now. This is a refresh of #3902
to bring proper v2 support to DeepSpeed.

Corresponding DeepSpeed-MII PR
[here](https://github.com/microsoft/DeepSpeed-MII/pull/423).

@loadams

---------

Co-authored-by: Logan Adams <114770087+loadams@users.noreply.github.com>
Co-authored-by: Logan Adams <loadams@microsoft.com>
Co-authored-by: Olatunji Ruwase <olruwase@microsoft.com>
Co-authored-by: Abhishek Kulkarni <11399+adk9@users.noreply.github.com>
Co-authored-by: Abhishek Kulkarni <abkulkarni@microsoft.com>
Co-authored-by: Lev Kurilenko <113481193+lekurile@users.noreply.github.com>",['8c2be7e942ab219989a7c84a714e94c5e2cf7310'],False,"['nv-a6000.yml', 'config.py', 'config.py', 'config_v2.py', 'flat_model_helpers.py', 'manager_configs.py', 'config.py', 'pydantic_v1.py', 'config_utils.py', 'config.py', 'offload_config.py', 'stage_1_and_2.py', 'requirements-readthedocs.txt', 'requirements.txt', 'test_manager_configs.py', 'test_ds_config_dict.py', 'test_ds_config_model.py']"
55b4cae80fc1479ac802b91b4b8955da444016ae,Fix torch check (#6402),['0a4457cc48a3d5b926d3e85096dfed00831a7058'],False,['gds.py']
e2654bfd1ab431bde088a7501ed01b503daa5ab1,"Fix Type Mismatch (#6410)

`num_bytes_per_thread` was a smaller type than `file_num_bytes`, this
caused issues when dividing by `num_threads`.

Co-authored-by: jomayeri <deepspeed@H100-VM2.shlnn55tgwve1eacvp21ie45dg.jx.internal.cloudapp.net>
Co-authored-by: Olatunji Ruwase <olruwase@microsoft.com>",['ca4449e84378e1239f5c46d7353cfc24dc9c4c83'],False,['deepspeed_aio_op_desc.h']
8ac42ed73a2f487f3c21fbc3bbaaec5f2eb5fbce,"Fix redundant seq data parallel grp argument in Z3/MiCS (#5352)

Deprecate redundant sequence_data_parallel_group argument. Users/client
code will control across which process group Z3 parameters will be
partitioned from one of [None, data_parallel_group,
sequence_data_parallel].

---------

Co-authored-by: Masahiro Tanaka <81312776+tohtana@users.noreply.github.com>
Co-authored-by: Logan Adams <114770087+loadams@users.noreply.github.com>",['e2654bfd1ab431bde088a7501ed01b503daa5ab1'],False,"['mics.py', 'partition_parameters.py']"
77f61e677175225333237af28075b346c3dcde6e,"Revert ""Fix torch check (#6402)""

This reverts commit 55b4cae80fc1479ac802b91b4b8955da444016ae.",['1bfa341bbdc8c3fadde426486fc83f5b0c80a727'],False,['gds.py']
eb37cacf229ece71580a30bec723bf361f4ba82f,"Revert ""Revert ""Fix torch check (#6402)""""

This reverts commit 77f61e677175225333237af28075b346c3dcde6e.",['77f61e677175225333237af28075b346c3dcde6e'],False,['gds.py']
b5cf30a0857a1aab4040bb795f045bb37d08c9f8,"Dtype support check for accelerator in UTs (#6360)

Check if the dtype is supported by the accelarator if not then skip

---------

Co-authored-by: Shaik Raza Sikander <srsikander@habana.ai>
Co-authored-by: Logan Adams <114770087+loadams@users.noreply.github.com>
Co-authored-by: Olatunji Ruwase <olruwase@microsoft.com>",['1041c8a1720113490d4f40e4778e478af7345bbc'],False,"['test_checkpoint_sharding.py', 'test_model_profiling.py', 'inference_test_utils.py']"
0cd9bf59785f24aefae4c407f184bf71339ed5d4,"[CCL] fix condition issue in ccl.py (#6443)

previous condition check is not right, it would cause this condition
always be True.

---------

Co-authored-by: Logan Adams <114770087+loadams@users.noreply.github.com>",['f2739b4f722203b781722cec84a374d0d798b084'],False,['ccl.py']
a7ffe540fc98a945b9d3d2a9c05653e160d62dcf,"Avoid gds build errors on ROCm (#6456)

This PR is to avoid the below error during DeepSpeed build on ROCm. The
error is because of the incompatibility of GDSBuilder extension on ROCm.

```
    Traceback (most recent call last):
      File ""<string>"", line 1, in <module>
      File ""/tmp/pip-req-build-lv1v39xc/setup.py"", line 180, in <module>
        op_compatible = builder.is_compatible()
      File ""/tmp/pip-req-build-lv1v39xc/op_builder/gds.py"", line 47, in is_compatible
        CUDA_LIB64 = os.path.join(CUDA_HOME, ""lib64"")
      File ""/opt/conda/envs/py_3.9/lib/python3.9/posixpath.py"", line 76, in join
        a = os.fspath(a)
    TypeError: expected str, bytes or os.PathLike object, not NoneType
    Total number of unsupported CUDA function calls: 0


    Total number of replaced kernel launches: 1
    ----------------------------------------
ERROR: Command errored out with exit status 1: python setup.py egg_info Check the logs for full command output
```

cc: @jithunnair-amd

---------

Co-authored-by: Logan Adams <114770087+loadams@users.noreply.github.com>",['0cd9bf59785f24aefae4c407f184bf71339ed5d4'],False,['gds.py']
89c4d9f5a73d06eb8db8037d61188c628ceeba51,"TestLowCpuMemUsage UT get device by device_name (#6397)

Co-authored-by: Shaik Raza Sikander <srsikander@habana.ai>
Co-authored-by: Logan Adams <114770087+loadams@users.noreply.github.com>",['a7ffe540fc98a945b9d3d2a9c05653e160d62dcf'],False,['test_inference.py']
cfc6ed3722e54480af54899a2eea05cebd238090,"bf16_optimizer: fixes to different grad acc dtype (#6485)

- fix step function to cast to FP32 before step in case of different
gradient accumulation data type
- remove redundatn function initialize_optimizer_states()",['9b7fc5452471392b0f58844219fcfdd14a9cdc77'],False,['bf16_optimizer.py']
9d17116fcdb44b81eb00d3bce91431dc35cd69b1,"print warning if actual triton cache dir is on NFS, not just for default (#6487)

move the logic that prints a warning when triton cache dir is on NFS to
act on the actual calculated cache_dir rather than on the default.

this means that:
- when the default directory (in the user's home directory) is on NFS
but `TRITON_CACHE_DIR` is set to a non-NFS directory, no warning will be
printed whereas prior to this change a spurious and confusing warning
was printed
- when the user's home directory is not on NFS but `TRITON_CACHE_DIR` is
set to an NFS directory, a warning will be printed whereas prior to this
change no warning would be printed
 
fixes #6486",['5df12a4a8559852c19d6423fca54d828846addc1'],False,['matmul_ext.py']
ddeb0c19a006fd7b632e82655051073ac100a9b4,"Fix patch for parameter partitioning in zero.Init() (#6388)

This PR fixes an issue addressed in #5921.
With this change, we only apply the patch for parameter partitioning to
classes that have `__init__` so that we can avoid applying the patch
multiple times.
The class that does not have `__init__` now uses its superclass's one.
So this PR also applies the patch to the root class,
`torch.nn.modules.module.Module`.

Thanks @VeryLazyBoy for the report and initial solution.

---------

Co-authored-by: Logan Adams <114770087+loadams@users.noreply.github.com>",['9d17116fcdb44b81eb00d3bce91431dc35cd69b1'],False,['partition_parameters.py']
662a421b05432045280c27726592715c1e9100c7,"Safe usage of popen (#6490)

Avoid shell=True security issues with Popen",['ddd357182371d38bd65a7a2026952e55b46380da'],False,"['numa.py', 'async_io.py', 'builder.py', 'async_io.py', 'async_io.py', 'setup.py']"
3b09d945ead6acb15a172e9a379fc3de1f64d2b2,"fix pipeline eval_batch micro_batches argument for schedule (#6484)

Co-authored-by: Logan Adams <114770087+loadams@users.noreply.github.com>",['4f803852ac785d375ad7488d158fa85fd90e6c4a'],False,['engine.py']
2a647c51d4c6020fb9c54bc15f9af98f492c46e5,"Fix the broken url link (#6500)

Simple changes to fix the Intel cpu example link and add more xpu
examples.

Signed-off-by: roger feng <roger.feng@intel.com>",['3b09d945ead6acb15a172e9a379fc3de1f64d2b2'],False,['accelerator-setup-guide.md']
fc22d9602db9a988eebaadac442e2603cf1c4943,"fix environment variable export bug for MultiNodeRunner (#5878)

In some multi-node environment like SLURM，there are some environment
vars that contain special chars and can trigger errors when being
exported.

For example, there is a var `SLURM_JOB_CPUS_PER_NODE=64(x2)` when
requesting two nodes with 64 cpus using SLURM.
Using `runner.add_export` to export this var will add a command `export
SLURM_JOB_CPUS_PER_NODE=64(x2)` when launching subprocesses, while this
will cause a bash error since `(` is a key word of bash, like:
```
[2024-08-07 16:56:24,651] [INFO] [runner.py:568:main] cmd = pdsh -S -f 1024 -w server22,server27 export PYTHONPATH=/public/home/grzhang/code/CLIP-2;  export SLURM_JOB_CPUS_PER_NODE=64(x2); ...
server22: bash: -c: 行 0: 未预期的符号“(”附近有语法错误
```
This PR simply wrap the environment vars with a pair of `""` to make sure
they are treated as string.

Co-authored-by: Logan Adams <114770087+loadams@users.noreply.github.com>",['2a647c51d4c6020fb9c54bc15f9af98f492c46e5'],False,['multinode_runner.py']
659f6be10574e49d7d5b76de7949c7c0254cd857,"Avoid security issues of subprocess shell (#6498)

Avoid security issues of `shell=True` in subprocess

---------

Co-authored-by: Logan Adams <114770087+loadams@users.noreply.github.com>",['c27483933d50a693fef9c48418d2664cf6a6a6f8'],False,"['ds_bench', 'ds_aio_job.py', 'comm.py', 'elastic_agent.py', 'multinode_runner.py', 'runner.py', 'builder.py', 'setup.py', 'BingBertSquad_test_common.py', 'run_checkpoint_test.py', 'test_common.py', 'common.py']"
170b46e8b146b7ed93cd5f28d194bf8412ba0cbf,"Add conditional on torch version for scaled_dot_product_attention (#6517)

Changes from #4724 broke support for torch<2.0 in the flops profiler as
the scaled_dot_product_attention [wasn't
added](https://pytorch.org/docs/2.0/generated/torch.nn.functional.scaled_dot_product_attention.html#torch.nn.functional.scaled_dot_product_attention)
until a beta version in torch 2.0

Resolved: #5534

Todo:
- [ ] Test this
- [ ] Issue resolution with users.",['659f6be10574e49d7d5b76de7949c7c0254cd857'],False,['profiler.py']
61de0171760f02a24f6f091631d6c3120305c880,"Skip failing newly added tests in accelerate (#6574)

Adding the new tests in
https://github.com/huggingface/accelerate/pull/3097 caused the
nv-accelerate-v100 tests to fail. Due to other CI issues we didn't
notice this at first. This just skips the problematic test for now.

cc: @stas00 / @muellerzr",['2a56f53395b2e0ef2ffe9947671fe153ba026328'],False,['nv-accelerate-v100.yml']
a5400974df59d99d58dabd173bb8d89180bbd773,"DeepNVMe perf tuning (#6560)

Add performance tuning utilities: `ds_nvme_tune` and `ds_io`.  
Update tutorial with tuning section.

---------

Co-authored-by: Ubuntu <jomayeri@microsoft.com>
Co-authored-by: Joe Mayer <114769929+jomayeri@users.noreply.github.com>",['7622cd9e68756d6e2a65e654f2b4ca678d55c251'],False,"['ds_io', 'ds_nvme_tune', '__init__.py', 'ds_aio_args.py', 'ds_aio_basic.py', 'ds_aio_handle.py', 'ds_aio_job.py', 'parse_nvme_stats.py', 'perf_generate_param.py', 'perf_run_sweep.py', 'perf_sweep_utils.py', 'test_ds_aio.py', 'test_ds_aio_utils.py', 'validate_async_io.py', 'deepnvme.md', 'setup.py']"
c85c8703bc49eefb78d8d64b5f0027f7b8acf9ff,"Fix gradient accumulation for Z2+offload (#6550)

The ZeRO 1/2 optimizer performs incorrect gradient accumulation in the
path for ZeRO2 + Offloading. This issue is caused by two main reasons:

1) The micro_step_id in the ZeRO 1/2 optimizer is:

- Initialized to 0 in the constructor.
- Reset to -1 during the backward pass.

For example, given a gradient accumulation step of 4, the micro_step_id
changes as follows:

- For the first global step: 1, 2, 3, 4.
- Subsequently: 0, 1, 2, 3.

2) Gradients are copied to the buffer on the first micro step and
accumulated in the buffer during the following micro steps. However, the
current code incorrectly copies gradients at steps that are not at the
accumulation boundary.

This PR aligns the micro_step_id initialization in both the constructor
and the backward pass, and corrects the condition for copying and
accumulating gradients.

Co-authored-by: Olatunji Ruwase <olruwase@microsoft.com>
Co-authored-by: Logan Adams <114770087+loadams@users.noreply.github.com>",['0fbe96a5022d30470b8cb53f65237389ba26c57a'],False,['stage_1_and_2.py']
ba58682a138760ee44b1366165fdbe4d87522323,"fix errors when setting zero3 leaf modules with torch.compile (#6564)

When setting zero3 leaf modules to a higher level module and running
with torch.compile, there are a few errors from ZeROOrderedDict.

First it doesn't support Deep copy for not having a constructor with no
parameters.

Second, it doesn't check the existence of ds_status attr on param before
accessing the attr.

change contributed by Haifeng Chen

Co-authored-by: Olatunji Ruwase <olruwase@microsoft.com>
Co-authored-by: Logan Adams <114770087+loadams@users.noreply.github.com>",['c85c8703bc49eefb78d8d64b5f0027f7b8acf9ff'],False,['parameter_offload.py']
d45cfd34551537ce6f8317504bd520d7a2a1a588,"[XPU] Support DeepNVMe new code structure (#6532)

In DeepNVMe GDS update, many functions are changed into a more abstract
way. Also added some files. These change break zero-infinity on XPU. To
bring this feature back, we have this PR:
1. modify the aio opbuilder for new files.
2. Add custom cpu_op_desc_t for xpu users. (XPU don't handle buffer
aligned here)

---------

Co-authored-by: Olatunji Ruwase <olruwase@microsoft.com>
Co-authored-by: Logan Adams <114770087+loadams@users.noreply.github.com>",['ba58682a138760ee44b1366165fdbe4d87522323'],False,"['deepspeed_cpu_op.cpp', 'async_io.py']"
047bcf6af6a3721cfac31a13a1ab07c6b5482fb9,"Add APIs to offload states of model, optimizer, and engine (#6011)

This PR adds the following APIs to offload model, optimizer, and engine
states.

```pytyon
def offload_states(self,
                   include: Container[OffloadStateTypeEnum] = None,
                   device: OffloadDeviceEnum = OffloadDeviceEnum.cpu,
                   pin_memory: bool = True,
                   non_blocking: bool = False) -> None:
    """"""Move the ZeRO optimizer buffers to the specified device.

    Arguments:
        include: Optional. The set of states to offload. If not provided, all states are offloaded.
        device: Optional. The device to move the ZeRO optimizer buffers to.
        pin_memory: Optional. Whether to pin the memory of the offloaded states.
        non_blocking: Optional. Whether to offload the states asynchronously.
...
def offload_states_back(self, non_blocking: bool = False) -> None:
```

Here is the typical usage.
```python
# Offload after forward, backward, and step
model.offload_states()
# Do something requiring a lot of device memory
...
# Load states back to device memory
model.offload_states_back()
```

You can selectively offload states to balance the offloading overhead
and memory saving.
```python
model.offload_states(include=set([OffloadStateTypeEnum.hp_params, OffloadStateTypeEnum.opt_states], device=OffloadDeviceEnum.cpu)
```

Performance (4.3B parameters / 4x A100)
- Environment (4x A100, [benchmark
script](https://gist.github.com/tohtana/05d5faba5068cf839abfc7b1e38b85e4))
- Average Device to Host transfer time: 2.45 GB/s, aggregated: 9.79 GB/s
  - Average Host to Device transfer: 11.05 GB/s, aggregated: 44.19 GB/s
- Mem (allocated by PyTorch)
  - Before offload 18.2GB
  - After offloading 17.7MB
- Time ([benchmark
script](https://github.com/microsoft/DeepSpeedExamples/tree/tohtana/offload_states/training/offload_states),
offloading time/loading time)

python output_table.py 
| |pin_memory=0 non_blocking=0|pin_memory=0 non_blocking=1|pin_memory=1
non_blocking=0|pin_memory=1 non_blocking=1|

|--:|---------------------------|---------------------------|---------------------------|---------------------------|
| 1|4.34 / 3.42 |4.99 / 2.37 |6.5 / 2.42 |6.0 / 2.39 |
| 2|9.9 / 3.28 |5.1 / 2.34 |6.21 / 2.42 |6.25 / 2.45 |
| 3|9.92 / 3.19 |6.71 / 2.35 |6.33 / 2.38 |5.93 / 2.42 |
| 4|9.55 / 2.82 |7.11 / 2.39 |6.9 / 2.38 |6.5 / 2.43 |
| 5|4.4 / 3.35 |6.04 / 2.41 |6.26 / 2.41 |6.32 / 2.47 |
| 6|4.4 / 3.57 |6.58 / 2.42 |6.88 / 2.4 |6.35 / 2.43 |
| 7|9.51 / 3.12 |6.9 / 2.39 |6.9 / 2.39 |6.46 / 2.4 |
| 8|4.77 / 3.64 |6.69 / 2.39 |7.39 / 2.42 |6.56 / 2.46 |
| 9|9.5 / 3.07 |7.18 / 2.42 |6.67 / 2.39 |7.38 / 2.46 |

TODO:
- Enable offloading to a NVMe storage -> NVMe support is non-trivial. I
suggest adding the support in another PR
- [DONE] Discard buffer (and recreate it) instead of offloading. We
don't need to restore the contiguous buffer for reduce.
- [DONE] Check pin_memory improves performance or not

---------

Co-authored-by: Logan Adams <114770087+loadams@users.noreply.github.com>
Co-authored-by: Olatunji Ruwase <olruwase@microsoft.com>",['d45cfd34551537ce6f8317504bd520d7a2a1a588'],False,"['engine.py', 'utils.py', 'offload_config.py', 'stage3.py', 'utils.py', 'zero3.rst', 'test_offload_states.py']"
d4e189507659aca7970185d33b84115fbb11b490,"[COMPILE] workflow for deepspeed + torch.compile (#6570)

We use simple model + deepspeed zero 3 + torch.compile and count graph
break numbers to demonstrate current status of combing deepspeed +
torch.compile.

---------

Co-authored-by: Masahiro Tanaka <81312776+tohtana@users.noreply.github.com>",['1caf6e8107689f5ea9611ac2d6bbbf3a3e6e9731'],False,"['xpu-compile.yml', 'ds_config.json', 'test_compile.py']"
828ddfbbda2482412fffc89f5fcd3b0d0eba9a62,"Fixes on the accelerate side mean we do not need to skip this test (#6583)

HF accelerate implemented fixes here:
https://github.com/huggingface/accelerate/pull/3131

This means we can revert the changes from #6574",['d4e189507659aca7970185d33b84115fbb11b490'],False,['nv-accelerate-v100.yml']
8cded575a94e296fee751072e862304676c95316,"Fix torch include in `op_builder/mlu/fused_adam.py` and update no-torch workflow triggers (#6584)

Changes from #6472 caused the no-torch workflow that is an example of
how we build the DeepSpeed release package to fail (so we caught this
before a release, see more in #6402). These changes also copy the style
used to include torch in other accelerator op_builder implementations,
such as npu
[here](https://github.com/microsoft/DeepSpeed/blob/master/op_builder/npu/fused_adam.py#L8)
and hpu
[here](https://github.com/microsoft/DeepSpeed/blob/828ddfbbda2482412fffc89f5fcd3b0d0eba9a62/op_builder/hpu/fused_adam.py#L15).

This also updates the no-torch workflow to run on all changes to the
op_builder directory. The test runs quickly and shouldn't add any
additional testing burden there.

Resolves: #6576",['828ddfbbda2482412fffc89f5fcd3b0d0eba9a62'],False,"['no-torch.yml', 'fused_adam.py']"
b93c7a20c8b50258935d8598e53a6e388762fee9,"[ROCm] Fix subprocess error (#6587)

Fixes https://github.com/microsoft/DeepSpeed/issues/6585 
Use shell=True for subprocess.check_output() in case of ROCm commands.
Do not use shlex.split() since command string has wildcard expansion.

Signed-off-by: Jagadish Krishnamoorthy <jagadish.krishnamoorthy@amd.com>",['8cded575a94e296fee751072e862304676c95316'],False,['builder.py']
20695b39b19b64bf0ae0ef3e590bc29bccff36c7,Move V100 workflows from cuda 11.1/11.7 to 12.1 (#6607),['940887ded1000121cc11b746a6a2eb9b53e3e6fc'],False,"['nv-accelerate-v100.yml', 'nv-ds-chat.yml', 'nv-inference.yml', 'nv-lightning-v100.yml', 'nv-mii.yml', 'nv-nightly.yml', 'nv-torch-latest-v100.yml', 'nv-torch-nightly-v100.yml', 'nv-transformers-v100.yml']"
00c4b98ba0786d3ce99bde46ee60811f07f01dff,"Fix SD workflow (#6609)

SD workflow needed updates when we moved to pydantic 2 support that was
never added before.

Passing nv-sd workflow
[here](https://github.com/microsoft/DeepSpeed/actions/runs/11239699283)",['20695b39b19b64bf0ae0ef3e590bc29bccff36c7'],False,['nv-sd.yml']
745dd48b90260bff3c65c7620d993df9ca6c529b,Pin accelerate to fix CI failures/issues (#6610),['00c4b98ba0786d3ce99bde46ee60811f07f01dff'],False,['nv-accelerate-v100.yml']
5cbbff40bd2eceb4340376d7e3db764c69a2527a,"Fix device selection using CUDA_VISIBLE_DEVICES (#6530)

This PR addresses #5818.
Instead of contiguous numbers based on the device count, this PR uses
device indices in `--include`.

---------

Co-authored-by: Olatunji Ruwase <olruwase@microsoft.com>
Co-authored-by: Logan Adams <114770087+loadams@users.noreply.github.com>",['f74ea69abf09294834eba13b003568a440e3d22b'],False,['runner.py']
645639bcf892e35cd39e7baccdab0e69abb8ce33,"Rearrange inference OPS and stop using builder.load  (#5490)

This PR mainly handles all places where InferenceBuilder is used to
access any op or a specific implementation for an op.
Instead an op is defined, and its proper implementation is picked inside
and the usage will be transparent to the user.
What was done in the PR:
1) Added missing ops (added a py file with fallback mechanism)
2) Added missing fallback implementations for existing ops
3) removed all usages for builder.load and replaced them with ops
instead.
4) added workspace op and inferenceContext which contains all workspace
related functions and inferenceContext is the python fallback of
inferenceContext in CUDA
5) a small change to softmax_context signature to fit the fallback
signature.

---------

Co-authored-by: Joe Mayer <114769929+jomayeri@users.noreply.github.com>
Co-authored-by: Lev Kurilenko <113481193+lekurile@users.noreply.github.com>
Co-authored-by: Logan Adams <114770087+loadams@users.noreply.github.com>
Co-authored-by: Olatunji Ruwase <olruwase@microsoft.com>",['ca8b1fe945ce8100dd1ac164d7416f3b8f6be8b7'],False,"['pt_binding.cpp', 'engine.py', 'ds_llama2.py', 'ds_transformer.py', 'config.py', 'diffusers_attention.py', 'diffusers_transformer_block.py', 'ds_attention.py', 'moe_inference.py', 'bias_add.py', 'bias_gelu.py', 'bias_relu.py', 'bias_residual.py', 'einsum_sec_sm_ecm.py', 'gated_activation.py', 'gelu_gemm.py', 'layer_norm.py', 'mlp_gemm.py', 'moe_res_matmul.py', 'pad_transform.py', 'pre_rms_norm.py', 'qkv_gemm.py', 'residual_add.py', 'rms_norm.py', 'softmax.py', 'softmax_context.py', 'vector_add.py', 'vector_matmul.py', 'workspace.py', 'attention.py', 'ops.py', 'hybrid_engine.py', '__init__.py', 'transformer_inference.py', 'test_bias_add.py', 'test_bias_geglu.py', 'test_bias_gelu.py', 'test_bias_relu.py', 'test_gelu.py', 'test_layer_norm.py', 'test_moe_res_matmult.py', 'test_residual_add.py', 'test_rms_norm.py', 'test_softmax.py']"
1062a0c6583453af2d405e8ca2c0ad08b903d23e,"Unpin accelerate tests, update lightning with node16 removal. (#6611)

HF accelerate fixes implemented in
https://github.com/huggingface/accelerate/pull/3145 mean that we no
longer need to pin the Accelerate version!

nv-lightning tests now run on Ubuntu 20.04+, so we support >node 16, so
we can remove the explicit permissions for that in the env config.",['645639bcf892e35cd39e7baccdab0e69abb8ce33'],False,"['nv-accelerate-v100.yml', 'nv-lightning-v100.yml']"
7d751ee8903187cd7cd82f43816acf1d5d0907ba,"Clean up prefetched parameters (#6557)

Parameters prefetched by ZeRO3 are sometimes not used. This occurs when
the actual sub-module execution differs from previous tracing. As a
result, the state of the allgather handle for such a parameter remains
`INFLIGHT`, causing functions like `empty_partition_cache` to detect it
and throw an error.
This PR resolves the issue by ensuring that communication finishes and
the parameters are freed.

As this issue was mentioned in #6011, this includes the change of the
branch. We need to merge #6011 first.

---------

Co-authored-by: Logan Adams <114770087+loadams@users.noreply.github.com>
Co-authored-by: Olatunji Ruwase <olruwase@microsoft.com>",['55f7f3789eed805d8f5deab0e2276516a302d745'],False,['partitioned_param_coordinator.py']
